Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
571,2,209.57,Casablanca,4,2,1,421,0,Clients Réguliers
256,1,396.87,Rabat,3,1,2,312,0,Clients Réguliers
723,1,160.55,Kenitra,4,1,1,411,0,Clients Réguliers
636,1,336.5,El Jadida,4,1,1,411,0,Clients Réguliers
54,2,376.64,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
59,6,1979.3999999999999,Meknès,2,3,3,233,2,Clients à Risque / Perdus
10,16,5538.17,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
243,3,1122.42,Rabat,3,3,3,333,2,Clients à Risque / Perdus
380,1,100.91000000000001,Casablanca,4,1,1,411,0,Clients Réguliers
497,1,54.699999999999996,Rabat,4,1,1,411,0,Clients Réguliers
3,3,806.72,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
354,4,1412.89,Fès,3,3,3,333,0,Clients Réguliers
385,2,287.25,Rabat,4,2,1,421,0,Clients Réguliers
71,1,272.22,Fès,2,1,1,211,2,Clients à Risque / Perdus
285,2,1341.39,Rabat,3,2,3,323,0,Clients Réguliers
12,3,1138.0,El Jadida,1,3,3,133,2,Clients à Risque / Perdus
216,2,288.6,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
5,4,689.1,Tanger,1,3,2,132,2,Clients à Risque / Perdus
34,1,340.43,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
202,18,9565.12,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
157,5,2435.48,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
71,1,302.2,Rabat,2,1,1,211,2,Clients à Risque / Perdus
257,2,605.58,Tanger,3,2,2,322,0,Clients Réguliers
276,8,4579.23,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
53,8,6115.14,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
20,2,514.56,Rabat,1,2,2,122,2,Clients à Risque / Perdus
12,58,168224.23,Rabat,1,4,4,144,1,VIP / Champions
24,18,5467.820000000001,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
67,3,1158.8,Tanger,2,3,3,233,2,Clients à Risque / Perdus
123,2,542.83,Rabat,3,2,2,322,2,Clients à Risque / Perdus
26,9,1617.46,Oujda,1,4,3,143,2,Clients à Risque / Perdus
10,6,957.55,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
304,1,153.94,Casablanca,3,1,1,311,0,Clients Réguliers
421,2,329.42,Casablanca,4,2,1,421,0,Clients Réguliers
12,15,5109.47,Rabat,1,4,4,144,2,Clients à Risque / Perdus
49,1,546.81,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
25,5,1278.06,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
134,4,912.25,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
6,4,652.74,Tanger,1,3,2,132,2,Clients à Risque / Perdus
356,3,539.14,Casablanca,3,3,2,332,0,Clients Réguliers
355,3,1161.9,Casablanca,3,3,3,333,0,Clients Réguliers
286,11,3842.94,Rabat,3,4,4,344,2,Clients à Risque / Perdus
49,4,939.37,Rabat,2,3,3,233,2,Clients à Risque / Perdus
13,7,3428.0,Rabat,1,4,4,144,2,Clients à Risque / Perdus
605,2,1240.25,Casablanca,4,2,3,423,0,Clients Réguliers
11,11,2925.7,Tanger,1,4,4,144,2,Clients à Risque / Perdus
185,3,1266.82,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
381,1,65.34,Rabat,4,1,1,411,0,Clients Réguliers
430,1,34.8,Rabat,4,1,1,411,0,Clients Réguliers
49,5,1668.83,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
275,1,164.4,Agadir,3,1,1,311,0,Clients Réguliers
172,3,364.83,Tanger,3,3,2,332,2,Clients à Risque / Perdus
25,2,897.62,Casablanca,1,2,3,123,2,Clients à Risque / Perdus
21,1,98.42,Rabat,1,1,1,111,2,Clients à Risque / Perdus
613,4,1226.57,Casablanca,4,3,3,433,0,Clients Réguliers
20,6,1590.6000000000001,Rabat,1,3,3,133,2,Clients à Risque / Perdus
505,1,124.46,Casablanca,4,1,1,411,0,Clients Réguliers
265,3,341.7,Agadir,3,3,1,331,0,Clients Réguliers
545,1,120.05,Fès,4,1,1,411,0,Clients Réguliers
385,3,960.69,Casablanca,4,3,3,433,0,Clients Réguliers
38,6,1448.54,Fès,2,3,3,233,2,Clients à Risque / Perdus
371,2,727.85,Marrakech,3,2,2,322,0,Clients Réguliers
229,4,731.26,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
19,2,148.86,Casablanca,1,2,1,121,2,Clients à Risque / Perdus
192,9,2547.64,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
354,1,306.84,Marrakech,3,1,1,311,0,Clients Réguliers
55,12,3085.29,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
125,4,3757.6,Agadir,3,3,4,334,2,Clients à Risque / Perdus
12,4,1714.15,Tanger,1,3,3,133,2,Clients à Risque / Perdus
15,5,1057.74,Rabat,1,3,3,133,2,Clients à Risque / Perdus
201,2,300.67,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
10,4,575.46,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
388,1,259.17,Tanger,4,1,1,411,0,Clients Réguliers
508,1,167.62,Oujda,4,1,1,411,0,Clients Réguliers
90,9,1895.8,Tanger,2,4,3,243,2,Clients à Risque / Perdus
15,4,722.34,Rabat,1,3,2,132,2,Clients à Risque / Perdus
9,7,1122.38,Tanger,1,4,3,143,2,Clients à Risque / Perdus
573,2,392.38,Marrakech,4,2,2,422,0,Clients Réguliers
19,3,454.01,Fès,1,3,2,132,2,Clients à Risque / Perdus
582,1,131.83,Casablanca,4,1,1,411,0,Clients Réguliers
3,2,901.21,Marrakech,1,2,3,123,2,Clients à Risque / Perdus
2,9,5356.03,Agadir,1,4,4,144,2,Clients à Risque / Perdus
628,1,382.79,Rabat,4,1,2,412,0,Clients Réguliers
327,1,344.14,Rabat,3,1,1,311,0,Clients Réguliers
377,1,100.0,Casablanca,4,1,1,411,0,Clients Réguliers
45,5,1703.75,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
66,10,723.01,Agadir,2,4,2,242,2,Clients à Risque / Perdus
25,3,380.6,Tanger,1,3,2,132,2,Clients à Risque / Perdus
238,1,185.65,Agadir,3,1,1,311,2,Clients à Risque / Perdus
662,1,171.7,Casablanca,4,1,1,411,0,Clients Réguliers
3,41,9056.81,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
641,2,348.75,Marrakech,4,2,2,422,0,Clients Réguliers
213,7,1047.33,Rabat,3,4,3,343,2,Clients à Risque / Perdus
133,3,575.24,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
248,5,545.27,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
29,40,17773.07,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
231,5,1450.7,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
555,1,135.95,Rabat,4,1,1,411,0,Clients Réguliers
2,6,5309.42,Agadir,1,3,4,134,2,Clients à Risque / Perdus
104,7,2093.3,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
615,1,167.4,Fès,4,1,1,411,0,Clients Réguliers
623,1,181.66,Casablanca,4,1,1,411,0,Clients Réguliers
95,7,2939.55,Tanger,2,4,4,244,2,Clients à Risque / Perdus
55,18,14049.87,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12,2,1158.29,El Jadida,1,2,3,123,2,Clients à Risque / Perdus
68,8,2776.67,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
734,1,148.3,Marrakech,4,1,1,411,0,Clients Réguliers
87,10,7417.6,Tanger,2,4,4,244,2,Clients à Risque / Perdus
80,4,2497.88,Rabat,2,3,4,234,2,Clients à Risque / Perdus
7,2,388.79,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
18,13,4920.67,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
209,5,3484.09,Meknès,3,3,4,334,2,Clients à Risque / Perdus
376,1,409.98,Tétouan,3,1,2,312,0,Clients Réguliers
473,1,52.05,Agadir,4,1,1,411,0,Clients Réguliers
13,1,161.67000000000002,Tanger,1,1,1,111,2,Clients à Risque / Perdus
234,2,421.48,El Jadida,3,2,2,322,2,Clients à Risque / Perdus
18,13,6362.44,Agadir,1,4,4,144,2,Clients à Risque / Perdus
73,4,1793.48,Tanger,2,3,3,233,2,Clients à Risque / Perdus
212,6,945.9300000000001,Tanger,3,3,3,333,2,Clients à Risque / Perdus
585,1,160.75,Rabat,4,1,1,411,0,Clients Réguliers
732,1,87.30000000000001,Fès,4,1,1,411,0,Clients Réguliers
372,1,333.81,Rabat,3,1,1,311,0,Clients Réguliers
29,4,498.53,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
36,11,1894.34,Meknès,2,4,3,243,2,Clients à Risque / Perdus
535,5,1529.49,Casablanca,4,3,3,433,0,Clients Réguliers
2,28,8371.98,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
48,18,5394.86,Rabat,2,4,4,244,2,Clients à Risque / Perdus
18,14,4559.150000000001,Rabat,1,4,4,144,2,Clients à Risque / Perdus
52,1,390.07,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
125,6,733.2,Tanger,3,3,2,332,2,Clients à Risque / Perdus
169,4,1060.8,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
554,1,395.33,Kenitra,4,1,2,412,0,Clients Réguliers
1,11,4073.2400000000002,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
307,1,218.52,Tanger,3,1,1,311,0,Clients Réguliers
55,1,81.44,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
16,6,3175.12,Agadir,1,3,4,134,2,Clients à Risque / Perdus
593,2,1130.21,Tanger,4,2,3,423,0,Clients Réguliers
28,7,2383.67,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
10,4,1568.63,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
13,8,6067.8,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
598,1,254.0,Tanger,4,1,1,411,0,Clients Réguliers
474,1,296.36,Tanger,4,1,1,411,0,Clients Réguliers
76,1,75.75,Tanger,2,1,1,211,2,Clients à Risque / Perdus
1,10,2455.52,Rabat,1,4,4,144,2,Clients à Risque / Perdus
165,2,503.59999999999997,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
132,6,886.66,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
26,7,2057.39,Meknès,1,4,3,143,2,Clients à Risque / Perdus
32,9,2361.9700000000003,Rabat,2,4,4,244,2,Clients à Risque / Perdus
419,3,1265.58,Casablanca,4,3,3,433,0,Clients Réguliers
14,1,285.56,Kenitra,1,1,1,111,2,Clients à Risque / Perdus
27,2,547.0600000000001,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
642,2,842.4,Casablanca,4,2,2,422,0,Clients Réguliers
271,6,615.17,Casablanca,3,3,2,332,0,Clients Réguliers
82,6,3168.94,Tétouan,2,3,4,234,2,Clients à Risque / Perdus
115,5,1824.49,Rabat,3,3,3,333,2,Clients à Risque / Perdus
368,2,541.25,Marrakech,3,2,2,322,0,Clients Réguliers
31,19,5695.84,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
214,12,4149.79,Tanger,3,4,4,344,2,Clients à Risque / Perdus
60,3,331.65999999999997,Casablanca,2,3,1,231,2,Clients à Risque / Perdus
56,5,2216.37,Tanger,2,3,3,233,2,Clients à Risque / Perdus
133,3,1578.89,Oujda,3,3,3,333,2,Clients à Risque / Perdus
16,1,166.08,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
7,16,5703.52,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
21,12,4867.72,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
32,4,1207.56,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
272,1,117.55,Marrakech,3,1,1,311,0,Clients Réguliers
6,9,3652.48,Meknès,1,4,4,144,2,Clients à Risque / Perdus
69,5,1674.69,Rabat,2,3,3,233,2,Clients à Risque / Perdus
425,1,126.0,Rabat,4,1,1,411,0,Clients Réguliers
21,2,595.42,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
12,14,3834.79,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
136,2,359.47,Tanger,3,2,2,322,2,Clients à Risque / Perdus
657,2,412.92,Fès,4,2,2,422,0,Clients Réguliers
21,17,5175.83,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14,4,1166.23,Rabat,1,3,3,133,2,Clients à Risque / Perdus
489,1,563.1,Tétouan,4,1,2,412,0,Clients Réguliers
61,4,1728.72,Kenitra,2,3,3,233,2,Clients à Risque / Perdus
61,9,3950.7,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
33,1,161.85,Agadir,2,1,1,211,2,Clients à Risque / Perdus
38,10,6142.35,Kenitra,2,4,4,244,2,Clients à Risque / Perdus
223,1,205.7,Tanger,3,1,1,311,2,Clients à Risque / Perdus
11,5,2403.34,Marrakech,1,3,4,134,2,Clients à Risque / Perdus
45,7,5778.63,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
62,12,4121.11,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
69,2,851.7,Meknès,2,2,2,222,2,Clients à Risque / Perdus
3,69,37530.68,Rabat,1,4,4,144,1,VIP / Champions
53,9,2418.2400000000002,Rabat,2,4,4,244,2,Clients à Risque / Perdus
24,52,35988.75,Rabat,1,4,4,144,2,Clients à Risque / Perdus
259,2,599.76,Marrakech,3,2,2,322,0,Clients Réguliers
48,7,3577.61,Rabat,2,4,4,244,2,Clients à Risque / Perdus
19,3,497.45,Agadir,1,3,2,132,2,Clients à Risque / Perdus
592,5,731.2,Marrakech,4,3,2,432,0,Clients Réguliers
5,11,4456.78,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
381,3,819.01,Rabat,4,3,2,432,0,Clients Réguliers
39,1,239.41,Rabat,2,1,1,211,2,Clients à Risque / Perdus
12,12,5943.17,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
2,9,8296.81,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
416,1,432.68,Rabat,4,1,2,412,0,Clients Réguliers
389,1,304.2,El Jadida,4,1,1,411,0,Clients Réguliers
383,2,317.08,Tétouan,4,2,1,421,0,Clients Réguliers
25,20,7448.1,Rabat,1,4,4,144,2,Clients à Risque / Perdus
353,4,780.0500000000001,Tanger,3,3,2,332,0,Clients Réguliers
122,12,2975.8,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
132,1,200.47,Agadir,3,1,1,311,2,Clients à Risque / Perdus
137,3,1695.97,Rabat,3,3,3,333,2,Clients à Risque / Perdus
127,5,1746.04,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
33,27,7679.59,Rabat,2,4,4,244,2,Clients à Risque / Perdus
231,1,338.95,Marrakech,3,1,1,311,2,Clients à Risque / Perdus
256,1,154.95,Rabat,3,1,1,311,0,Clients Réguliers
472,2,442.0,Tétouan,4,2,2,422,0,Clients Réguliers
12,14,6679.97,Rabat,1,4,4,144,2,Clients à Risque / Perdus
248,1,417.95,Casablanca,3,1,2,312,2,Clients à Risque / Perdus
25,6,3144.04,Marrakech,1,3,4,134,2,Clients à Risque / Perdus
30,4,1094.84,Tanger,2,3,3,233,2,Clients à Risque / Perdus
164,2,885.19,Rabat,3,2,3,323,2,Clients à Risque / Perdus
25,10,1865.9,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
39,30,19974.14,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
180,8,609.3000000000001,El Jadida,3,4,2,342,2,Clients à Risque / Perdus
183,4,887.9300000000001,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
165,5,671.01,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
419,1,293.5,Rabat,4,1,1,411,0,Clients Réguliers
6,2,385.1,Fès,1,2,2,122,2,Clients à Risque / Perdus
40,1,522.91,Rabat,2,1,2,212,2,Clients à Risque / Perdus
377,4,1198.09,Marrakech,4,3,3,433,0,Clients Réguliers
316,5,1410.18,Marrakech,3,3,3,333,0,Clients Réguliers
196,2,489.59999999999997,Agadir,3,2,2,322,2,Clients à Risque / Perdus
18,24,15956.97,Oujda,1,4,4,144,2,Clients à Risque / Perdus
417,1,376.92,Casablanca,4,1,2,412,0,Clients Réguliers
227,2,439.18,Fès,3,2,2,322,2,Clients à Risque / Perdus
33,15,5396.04,Agadir,2,4,4,244,2,Clients à Risque / Perdus
21,10,2768.91,Tanger,1,4,4,144,2,Clients à Risque / Perdus
654,1,307.21000000000004,Casablanca,4,1,1,411,0,Clients Réguliers
91,5,4430.36,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
122,7,3378.4000000000005,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
66,3,1033.0,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
11,11,3439.08,Fès,1,4,4,144,2,Clients à Risque / Perdus
390,7,1092.06,Rabat,4,4,3,443,0,Clients Réguliers
10,1,1060.25,Marrakech,1,1,3,113,2,Clients à Risque / Perdus
61,4,3650.91,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
591,1,438.65000000000003,Marrakech,4,1,2,412,0,Clients Réguliers
24,19,7111.1,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
74,6,1708.99,Fès,2,3,3,233,2,Clients à Risque / Perdus
368,8,2470.39,Agadir,3,4,4,344,0,Clients Réguliers
34,2,692.19,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
49,6,1442.32,Tanger,2,3,3,233,2,Clients à Risque / Perdus
32,25,16351.33,Rabat,2,4,4,244,2,Clients à Risque / Perdus
4,3,377.44,Tanger,1,3,2,132,2,Clients à Risque / Perdus
4,2,168.24,Tanger,1,2,1,121,2,Clients à Risque / Perdus
14,13,4183.56,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
7,18,7730.59,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
384,6,426.9,Marrakech,4,3,2,432,0,Clients Réguliers
402,2,101.1,Casablanca,4,2,1,421,0,Clients Réguliers
108,11,2098.48,Meknès,3,4,3,343,2,Clients à Risque / Perdus
443,1,229.2,Fès,4,1,1,411,0,Clients Réguliers
21,6,1918.76,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
473,2,600.34,Rabat,4,2,2,422,0,Clients Réguliers
235,4,904.1800000000001,Rabat,3,3,3,333,2,Clients à Risque / Perdus
108,1,71.4,Kenitra,3,1,1,311,2,Clients à Risque / Perdus
522,1,358.15,Marrakech,4,1,2,412,0,Clients Réguliers
173,3,1026.18,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
31,8,1684.25,Rabat,2,4,3,243,2,Clients à Risque / Perdus
416,1,157.85999999999999,Agadir,4,1,1,411,0,Clients Réguliers
354,1,80.64,Marrakech,3,1,1,311,0,Clients Réguliers
459,4,390.56,Marrakech,4,3,2,432,0,Clients Réguliers
33,12,4376.54,Agadir,2,4,4,244,2,Clients à Risque / Perdus
371,3,733.7,Casablanca,3,3,2,332,0,Clients Réguliers
9,54,9005.9,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14,12,5012.53,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12,5,1276.91,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
17,6,918.93,Rabat,1,3,3,133,2,Clients à Risque / Perdus
28,1,712.78,Tanger,2,1,2,212,2,Clients à Risque / Perdus
451,1,129.75,Casablanca,4,1,1,411,0,Clients Réguliers
258,4,86.15,Marrakech,3,3,1,331,2,Clients à Risque / Perdus
46,5,1623.64,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
154,4,530.8,Fès,3,3,2,332,2,Clients à Risque / Perdus
376,2,299.61,Tanger,3,2,1,321,0,Clients Réguliers
10,2,413.05,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
3,7,3509.51,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
8,17,7103.08,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
194,5,1143.27,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
52,4,387.41,Fès,2,3,2,232,2,Clients à Risque / Perdus
6,3,384.77,Tanger,1,3,2,132,2,Clients à Risque / Perdus
509,2,585.27,Marrakech,4,2,2,422,0,Clients Réguliers
92,9,3328.05,Kenitra,2,4,4,244,2,Clients à Risque / Perdus
250,1,56.4,Casablanca,3,1,1,311,0,Clients Réguliers
382,2,338.56,Rabat,4,2,1,421,0,Clients Réguliers
20,3,665.86,Fès,1,3,2,132,2,Clients à Risque / Perdus
657,1,197.70000000000002,Marrakech,4,1,1,411,0,Clients Réguliers
16,3,658.57,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
662,3,352.91,Rabat,4,3,2,432,0,Clients Réguliers
154,2,188.02,Casablanca,3,2,1,321,2,Clients à Risque / Perdus
378,2,679.02,Tanger,4,2,2,422,0,Clients Réguliers
67,3,379.91,Kenitra,2,3,2,232,2,Clients à Risque / Perdus
545,1,112.86,Fès,4,1,1,411,0,Clients Réguliers
48,3,403.38,Kenitra,2,3,2,232,2,Clients à Risque / Perdus
81,2,278.74,Agadir,2,2,1,221,2,Clients à Risque / Perdus
148,4,2601.4700000000003,Agadir,3,3,4,334,2,Clients à Risque / Perdus
69,2,1117.9,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
277,2,397.15,Marrakech,3,2,2,322,0,Clients Réguliers
22,20,2783.61,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
25,1,106.1,Tanger,1,1,1,111,2,Clients à Risque / Perdus
462,2,370.05,Rabat,4,2,2,422,0,Clients Réguliers
20,1,323.04,Tétouan,1,1,1,111,2,Clients à Risque / Perdus
682,2,147.3,Meknès,4,2,1,421,0,Clients Réguliers
175,2,350.39,Rabat,3,2,2,322,2,Clients à Risque / Perdus
35,7,1361.99,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
17,8,1985.87,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
577,1,183.09,Rabat,4,1,1,411,0,Clients Réguliers
17,20,6341.89,Rabat,1,4,4,144,2,Clients à Risque / Perdus
33,9,1199.01,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
446,3,798.3299999999999,Tanger,4,3,2,432,0,Clients Réguliers
77,10,5053.12,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
387,1,184.66,Meknès,4,1,1,411,0,Clients Réguliers
371,3,385.23,Agadir,3,3,2,332,0,Clients Réguliers
69,2,927.03,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
6,1,546.04,Kenitra,1,2,2,122,2,Clients à Risque / Perdus
390,3,437.87,Casablanca,4,3,2,432,0,Clients Réguliers
544,4,262.64,Rabat,4,3,1,431,0,Clients Réguliers
12,20,11337.39,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
664,2,374.81,Casablanca,4,2,2,422,0,Clients Réguliers
3,46,9453.7,Rabat,1,4,4,144,2,Clients à Risque / Perdus
8,7,1165.8899999999999,Agadir,1,4,3,143,2,Clients à Risque / Perdus
9,5,1770.8799999999999,Meknès,1,3,3,133,2,Clients à Risque / Perdus
370,2,1617.32,El Jadida,3,2,3,323,0,Clients Réguliers
388,1,591.96,Casablanca,4,2,2,422,0,Clients Réguliers
32,6,112.32,El Jadida,2,3,1,231,2,Clients à Risque / Perdus
272,5,689.87,Fès,3,3,2,332,0,Clients Réguliers
733,1,130.18,Meknès,4,2,1,421,0,Clients Réguliers
67,12,6612.5199999999995,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
369,1,183.56,Tanger,3,2,1,321,0,Clients Réguliers
401,1,334.62,Marrakech,4,2,1,421,0,Clients Réguliers
415,5,2188.5,Casablanca,4,3,3,433,0,Clients Réguliers
416,2,494.25,Tanger,4,2,2,422,0,Clients Réguliers
46,1,298.4,Marrakech,2,2,1,221,2,Clients à Risque / Perdus
594,4,731.96,Tanger,4,3,2,432,0,Clients Réguliers
369,1,134.59,Oujda,3,2,1,321,0,Clients Réguliers
237,5,1976.4,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
18,4,1820.09,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
294,5,4756.74,Tanger,3,3,4,334,0,Clients Réguliers
257,2,287.65000000000003,Fès,3,2,1,321,0,Clients Réguliers
28,1,35.400000000000006,Rabat,2,2,1,221,2,Clients à Risque / Perdus
45,1,155.37,Tanger,2,2,1,221,2,Clients à Risque / Perdus
718,1,342.36,Oujda,4,2,1,421,0,Clients Réguliers
410,2,730.47,Meknès,4,2,2,422,0,Clients Réguliers
5,2,236.5,Tanger,1,2,1,121,2,Clients à Risque / Perdus
42,1,110.21000000000001,Marrakech,2,2,1,221,2,Clients à Risque / Perdus
37,8,1593.38,Tanger,2,4,3,243,2,Clients à Risque / Perdus
22,13,6722.900000000001,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
37,1,338.8,Oujda,2,2,1,221,2,Clients à Risque / Perdus
439,1,185.72,Casablanca,4,2,1,421,0,Clients Réguliers
2,209,69074.93000000001,Marrakech,1,4,4,144,1,VIP / Champions
597,1,430.69,Marrakech,4,2,2,422,0,Clients Réguliers
298,2,326.23,Casablanca,3,2,1,321,0,Clients Réguliers
102,1,51.559999999999995,Fès,3,2,1,321,2,Clients à Risque / Perdus
550,4,598.19,Marrakech,4,3,2,432,0,Clients Réguliers
80,1,2033.1,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
511,2,129.69,Fès,4,2,1,421,0,Clients Réguliers
76,30,3650.9,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
213,8,1063.76,Tanger,3,4,3,343,2,Clients à Risque / Perdus
367,155,56600.08,Marrakech,3,4,4,344,1,VIP / Champions
417,6,1563.34,Marrakech,4,3,3,433,0,Clients Réguliers
7,5,663.21,Fès,1,3,2,132,2,Clients à Risque / Perdus
402,3,1608.19,Marrakech,4,3,3,433,0,Clients Réguliers
180,6,1071.45,Kenitra,3,3,3,333,2,Clients à Risque / Perdus
368,1,417.94,Meknès,3,2,2,322,0,Clients Réguliers
229,3,1142.63,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
12,22,25702.64,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
1,30,12797.65,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
300,1,148.21,Tétouan,3,2,1,321,0,Clients Réguliers
364,4,1015.54,Tanger,3,3,3,333,0,Clients Réguliers
20,17,4689.11,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
319,4,1279.09,Casablanca,3,3,3,333,0,Clients Réguliers
54,12,5745.2,Tanger,2,4,4,244,2,Clients à Risque / Perdus
8,5,924.32,Rabat,1,3,3,133,2,Clients à Risque / Perdus
26,46,26374.39,Agadir,1,4,4,144,2,Clients à Risque / Perdus
138,3,1134.95,Fès,3,3,3,333,2,Clients à Risque / Perdus
25,15,1621.2800000000002,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
381,1,234.65,El Jadida,4,2,1,421,0,Clients Réguliers
102,7,1036.16,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
10,12,2843.24,Rabat,1,4,4,144,2,Clients à Risque / Perdus
