Recence,Frequence,Montant,Ville,Segment,Cluster,RFM_Score,Churn,Proba_Churn,Risque
621,1,71.4,Marrakech,Clients Réguliers,0,411,1,0.99978894,Élevé
33,1,357.21,Marrakech,Clients à Risque / Perdus,2,212,0,0.00032832907,Faible
378,2,786.25,Casablanca,Clients Réguliers,0,422,1,0.99976844,Élevé
381,1,127.0,Casablanca,Clients Réguliers,0,411,1,0.99971837,Élevé
518,2,365.5,Casablanca,Clients Réguliers,0,422,1,0.99976915,Élevé
418,3,926.12,Oujda,Clients Réguliers,0,433,1,0.9996105,Élevé
262,1,251.52,Rabat,Clients Réguliers,0,311,1,0.99971837,Élevé
390,4,496.0,Marrakech,Clients Réguliers,0,432,1,0.9997025,Élevé
73,3,768.88,Tanger,Clients à Risque / Perdus,2,232,0,0.0003312044,Faible
12,8,2628.0,Agadir,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
250,3,1473.3300000000002,Rabat,Clients à Risque / Perdus,2,333,1,0.99926907,Élevé
56,1,384.06,Fès,Clients à Risque / Perdus,2,212,0,0.00032832907,Faible
8,11,3710.22,Marrakech,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
83,9,10754.8,Casablanca,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
12,23,10923.16,Tanger,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
25,11,4888.75,Fès,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
37,10,2303.97,Casablanca,Clients à Risque / Perdus,2,244,0,0.00023818534,Faible
375,1,256.55,Oujda,Clients Réguliers,0,311,1,0.99971837,Élevé
2,6,1133.25,Casablanca,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
214,2,344.0,Meknès,Clients à Risque / Perdus,2,321,1,0.99969923,Élevé
416,1,1041.21,Marrakech,Clients Réguliers,0,413,1,0.9997396,Élevé
6,13,5476.5,Rabat,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
459,2,1950.95,Rabat,Clients Réguliers,0,423,1,0.99976844,Élevé
25,9,2123.61,Rabat,Clients à Risque / Perdus,2,143,0,0.00027073818,Faible
283,3,702.0,Agadir,Clients Réguliers,0,332,1,0.9993057,Élevé
145,5,402.0,Tanger,Clients à Risque / Perdus,2,332,0,0.00035574473,Faible
18,2,484.82,Oujda,Clients à Risque / Perdus,2,122,0,0.0002842593,Faible
391,2,406.3,Tanger,Clients Réguliers,0,422,1,0.99976915,Élevé
17,18,6233.12,Rabat,Clients à Risque / Perdus,2,144,0,0.00024341333,Faible
81,7,2571.55,Casablanca,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
398,4,830.16,Fès,Clients Réguliers,0,432,1,0.9997167,Élevé
41,4,2425.16,Casablanca,Clients à Risque / Perdus,2,234,0,0.00021904154,Faible
466,2,742.36,Casablanca,Clients Réguliers,0,422,1,0.99976844,Élevé
13,7,1389.26,Casablanca,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
46,7,1120.1,Rabat,Clients à Risque / Perdus,2,243,0,0.00024344237,Faible
424,1,81.36,Marrakech,Clients Réguliers,0,411,1,0.99971837,Élevé
546,1,242.06,Agadir,Clients Réguliers,0,411,1,0.99978894,Élevé
13,1,195.36,Rabat,Clients à Risque / Perdus,2,111,0,0.0003162837,Faible
25,3,671.7,Fès,Clients à Risque / Perdus,2,132,0,0.0002267366,Faible
720,1,384.16,Casablanca,Clients Réguliers,0,412,1,0.9997967,Élevé
3,3,586.33,Casablanca,Clients à Risque / Perdus,2,132,0,0.00021599677,Faible
24,3,1842.56,Casablanca,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
572,1,552.4,Casablanca,Clients Réguliers,0,412,1,0.9997967,Élevé
5,28,13480.01,Casablanca,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
36,6,2287.7,Agadir,Clients à Risque / Perdus,2,234,0,0.0003199647,Faible
7,11,4012.2,Rabat,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
538,2,935.62,Rabat,Clients Réguliers,0,423,1,0.99976844,Élevé
437,6,1182.22,Casablanca,Clients Réguliers,0,433,1,0.9997167,Élevé
26,2,260.0,Marrakech,Clients à Risque / Perdus,2,121,0,0.00027769,Faible
412,3,800.18,Casablanca,Clients Réguliers,0,432,1,0.99963,Élevé
40,3,95.85,Casablanca,Clients à Risque / Perdus,2,231,0,0.00021100474,Faible
56,5,1510.64,Fès,Clients à Risque / Perdus,2,233,0,0.0003146095,Faible
180,3,208.98,Fès,Clients à Risque / Perdus,2,331,0,0.05857061,Faible
74,9,1327.11,Agadir,Clients à Risque / Perdus,2,243,0,0.00023429526,Faible
576,3,1593.83,Oujda,Clients Réguliers,0,433,1,0.9997017,Élevé
106,7,2137.3,Casablanca,Clients à Risque / Perdus,2,343,0,0.00022625006,Faible
59,1,146.87,Kenitra,Clients à Risque / Perdus,2,211,0,0.0003162837,Faible
7,6,2773.85,Fès,Clients à Risque / Perdus,2,134,0,0.00021904154,Faible
543,8,3004.6,Fès,Clients Réguliers,0,444,1,0.9995241,Élevé
81,4,1332.79,Rabat,Clients à Risque / Perdus,2,233,0,0.00028770725,Faible
11,5,1283.92,Rabat,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
241,4,613.59,Tanger,Clients à Risque / Perdus,2,332,1,0.9992712,Élevé
378,1,176.9,Marrakech,Clients Réguliers,0,411,1,0.99971837,Élevé
83,1,1267.32,Rabat,Clients à Risque / Perdus,2,213,0,0.00032832907,Faible
25,2,743.17,Casablanca,Clients à Risque / Perdus,2,122,0,0.00028826602,Faible
600,1,1954.99,Marrakech,Clients Réguliers,0,413,1,0.9997967,Élevé
133,2,463.25,Meknès,Clients à Risque / Perdus,2,322,0,0.0009957587,Faible
22,6,1686.28,Kenitra,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
116,4,922.82,Rabat,Clients à Risque / Perdus,2,333,0,0.00028662445,Faible
27,8,2616.55,Tanger,Clients à Risque / Perdus,2,244,0,0.00025717216,Faible
20,12,11962.3,Casablanca,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
108,5,827.6800000000001,Casablanca,Clients à Risque / Perdus,2,332,0,0.00028662445,Faible
152,5,1906.07,Casablanca,Clients à Risque / Perdus,2,333,0,0.0003606093,Faible
80,6,2289.23,Rabat,Clients à Risque / Perdus,2,234,0,0.00028149466,Faible
113,7,2071.68,Agadir,Clients à Risque / Perdus,2,343,0,0.00023818534,Faible
16,18,9551.48,Tanger,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
91,11,4691.79,Rabat,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
189,4,714.39,Agadir,Clients à Risque / Perdus,2,332,1,0.9993057,Élevé
23,1,413.75,Kenitra,Clients à Risque / Perdus,2,112,0,0.00032832907,Faible
126,1,498.48,Tanger,Clients à Risque / Perdus,2,312,0,0.00032832907,Faible
24,5,1356.33,El Jadida,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
441,1,239.55,Casablanca,Clients Réguliers,0,411,1,0.99971837,Élevé
734,1,128.60000000000002,Rabat,Clients Réguliers,0,411,1,0.99978894,Élevé
591,1,294.74,Oujda,Clients Réguliers,0,411,1,0.99978894,Élevé
77,3,1179.89,Tanger,Clients à Risque / Perdus,2,233,0,0.0003199647,Faible
25,9,5602.53,Rabat,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
261,1,234.24,Marrakech,Clients Réguliers,0,311,1,0.99971837,Élevé
69,11,5232.2300000000005,Casablanca,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
309,6,1208.22,Tanger,Clients Réguliers,0,333,1,0.9997167,Élevé
16,13,3638.53,Casablanca,Clients à Risque / Perdus,2,144,0,0.00027073818,Faible
54,3,859.35,Tanger,Clients à Risque / Perdus,2,232,0,0.0002267366,Faible
633,2,194.7,Rabat,Clients Réguliers,0,421,1,0.9997861,Élevé
721,1,228.34,Tanger,Clients Réguliers,0,411,1,0.99978894,Élevé
720,3,454.54,Marrakech,Clients Réguliers,0,432,1,0.9997025,Élevé
8,47,9161.08,Marrakech,Clients à Risque / Perdus,2,144,0,0.00023818534,Faible
23,14,5794.28,Tétouan,Clients à Risque / Perdus,2,144,0,0.00023124371,Faible
109,2,445.32,Tanger,Clients à Risque / Perdus,2,322,0,0.0009957587,Faible
23,13,3801.2,Marrakech,Clients à Risque / Perdus,2,144,0,0.00027073818,Faible
620,1,282.05,Rabat,Clients Réguliers,0,411,1,0.99978894,Élevé
13,4,1446.09,Rabat,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
558,1,203.05,Casablanca,Clients Réguliers,0,411,1,0.99978894,Élevé
13,10,2241.73,Casablanca,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
31,6,1242.75,Agadir,Clients à Risque / Perdus,2,233,0,0.0003312044,Faible
573,1,306.0,Rabat,Clients Réguliers,0,411,1,0.9997882,Élevé
31,2,378.2,Casablanca,Clients à Risque / Perdus,2,222,0,0.0002842593,Faible
73,1,118.8,Rabat,Clients à Risque / Perdus,2,211,0,0.0003162837,Faible
18,7,957.53,Rabat,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
21,6,964.39,Marrakech,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
28,6,4732.03,Casablanca,Clients à Risque / Perdus,2,234,0,0.00021904154,Faible
104,9,4049.79,Casablanca,Clients à Risque / Perdus,2,344,0,0.00022625006,Faible
30,3,5202.97,Casablanca,Clients à Risque / Perdus,2,234,0,0.00021904154,Faible
118,28,7891.41,Rabat,Clients à Risque / Perdus,2,344,0,0.0006232169,Faible
2,6,2050.08,Rabat,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
733,1,221.53,Casablanca,Clients Réguliers,0,411,1,0.99978894,Élevé
23,4,1991.01,Kenitra,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
381,1,128.45,Tanger,Clients Réguliers,0,411,1,0.99971837,Élevé
48,12,2925.44,Marrakech,Clients à Risque / Perdus,2,244,0,0.00023818534,Faible
27,18,7360.3,Agadir,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
45,11,5594.96,Marrakech,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
588,1,235.88,Meknès,Clients Réguliers,0,411,1,0.99978894,Élevé
318,2,402.2000000000001,Marrakech,Clients Réguliers,0,322,1,0.99976915,Élevé
18,7,2572.25,El Jadida,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
10,11,3759.18,Marrakech,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
5,8,1196.3,Agadir,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
377,3,591.0699999999999,Agadir,Clients Réguliers,0,432,1,0.9996117,Élevé
528,1,582.17,Casablanca,Clients Réguliers,0,412,1,0.9997396,Élevé
13,2,971.74,Casablanca,Clients à Risque / Perdus,2,123,0,0.00028826602,Faible
5,7,2507.05,Casablanca,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
257,1,25.5,Casablanca,Clients Réguliers,0,311,1,0.99971837,Élevé
717,1,424.3,Marrakech,Clients Réguliers,0,412,1,0.9997967,Élevé
419,1,474.03,Rabat,Clients Réguliers,0,412,1,0.9997396,Élevé
154,2,665.78,Agadir,Clients à Risque / Perdus,2,322,0,0.00095579796,Faible
384,1,491.23,Rabat,Clients Réguliers,0,412,1,0.9997396,Élevé
28,10,16075.42,Tétouan,Clients à Risque / Perdus,2,244,0,0.00025717216,Faible
659,1,174.95,Casablanca,Clients Réguliers,0,411,1,0.99978894,Élevé
24,8,1295.46,Marrakech,Clients à Risque / Perdus,2,143,0,0.00027073818,Faible
161,3,510.7,Casablanca,Clients à Risque / Perdus,2,332,0,0.00027304867,Faible
42,2,476.58,Tanger,Clients à Risque / Perdus,2,222,0,0.0002842593,Faible
498,1,205.17,Rabat,Clients Réguliers,0,411,1,0.99971837,Élevé
569,6,2322.59,El Jadida,Clients Réguliers,0,434,1,0.9997017,Élevé
1,8,808.62,Meknès,Clients à Risque / Perdus,2,142,0,0.00019653594,Faible
3,7,2761.49,Marrakech,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
643,1,389.78,Rabat,Clients Réguliers,0,412,1,0.9997967,Élevé
283,1,116.2,Agadir,Clients Réguliers,0,311,1,0.99971837,Élevé
313,1,157.02,Marrakech,Clients Réguliers,0,311,1,0.99971837,Élevé
55,1,547.25,Tanger,Clients à Risque / Perdus,2,212,0,0.00032832907,Faible
228,1,307.46,Rabat,Clients à Risque / Perdus,2,311,1,0.9997223,Élevé
398,1,314.74,Marrakech,Clients Réguliers,0,411,1,0.9997223,Élevé
114,4,570.5,Rabat,Clients à Risque / Perdus,2,332,0,0.00027304867,Faible
157,3,977.17,Marrakech,Clients à Risque / Perdus,2,333,0,0.00027689768,Faible
180,1,298.89,Casablanca,Clients à Risque / Perdus,2,311,0,0.18537544,Faible
45,1,259.35,Tétouan,Clients à Risque / Perdus,2,211,0,0.0003162837,Faible
147,9,2070.44,Marrakech,Clients à Risque / Perdus,2,343,0,0.00047723798,Faible
424,5,1155.0300000000002,Meknès,Clients Réguliers,0,433,1,0.9997167,Élevé
330,1,157.09,Oujda,Clients Réguliers,0,311,1,0.99971837,Élevé
515,1,31.85,Tanger,Clients Réguliers,0,411,1,0.99971837,Élevé
1,5,2463.17,Rabat,Clients à Risque / Perdus,2,134,0,0.00021904154,Faible
447,2,1272.8,Kenitra,Clients Réguliers,0,423,1,0.99976844,Élevé
11,12,14622.33,Marrakech,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
102,3,637.1,Casablanca,Clients à Risque / Perdus,2,332,0,0.00031348612,Faible
11,10,1954.16,Agadir,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
658,1,231.68,Tanger,Clients Réguliers,0,411,1,0.99978894,Élevé
411,6,1133.63,Rabat,Clients Réguliers,0,433,1,0.9997167,Élevé
271,7,4417.27,Rabat,Clients à Risque / Perdus,2,344,1,0.9995517,Élevé
11,25,19584.46,Rabat,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
242,1,465.32,Casablanca,Clients à Risque / Perdus,2,312,1,0.9997396,Élevé
413,4,754.33,Casablanca,Clients Réguliers,0,432,1,0.9997167,Élevé
234,4,1283.75,Marrakech,Clients à Risque / Perdus,2,333,1,0.99926907,Élevé
412,2,924.11,Casablanca,Clients Réguliers,0,423,1,0.99976844,Élevé
80,1,595.89,Kenitra,Clients à Risque / Perdus,2,212,0,0.00032832907,Faible
508,4,3120.91,Tanger,Clients Réguliers,0,434,1,0.9997017,Élevé
101,13,5860.24,Marrakech,Clients à Risque / Perdus,2,244,0,0.0004533296,Faible
18,9,3199.95,Agadir,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
47,1,124.88,Kenitra,Clients à Risque / Perdus,2,211,0,0.0003162837,Faible
446,1,143.10000000000002,Rabat,Clients Réguliers,0,411,1,0.99971837,Élevé
372,6,1375.65,Rabat,Clients Réguliers,0,333,1,0.9997167,Élevé
730,1,231.90000000000003,El Jadida,Clients Réguliers,0,411,1,0.99978894,Élevé
190,4,2016.5,Kenitra,Clients à Risque / Perdus,2,333,1,0.99926907,Élevé
19,1,213.78,Casablanca,Clients à Risque / Perdus,2,111,0,0.0003162837,Faible
70,1,329.34,Rabat,Clients à Risque / Perdus,2,211,0,0.00032832907,Faible
13,7,892.46,Rabat,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
487,1,591.87,Kenitra,Clients Réguliers,0,412,1,0.9997396,Élevé
3,19,5151.9,Fès,Clients à Risque / Perdus,2,144,0,0.00019653594,Faible
27,5,1980.0,Tanger,Clients à Risque / Perdus,2,233,0,0.00021904154,Faible
17,5,2099.59,Rabat,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
26,17,10209.16,Tanger,Clients à Risque / Perdus,2,144,0,0.00022625006,Faible
439,1,856.01,Casablanca,Clients Réguliers,0,412,1,0.9997396,Élevé
24,10,1715.46,Rabat,Clients à Risque / Perdus,2,143,0,0.00027073818,Faible
17,4,699.78,Agadir,Clients à Risque / Perdus,2,132,0,0.0002267366,Faible
28,7,2467.35,Oujda,Clients à Risque / Perdus,2,244,0,0.00025717216,Faible
279,6,1794.32,Casablanca,Clients Réguliers,0,333,1,0.9997017,Élevé
34,2,206.34,Rabat,Clients à Risque / Perdus,2,221,0,0.00027769,Faible
375,3,867.11,Meknès,Clients Réguliers,0,332,1,0.99963,Élevé
494,1,400.2,Marrakech,Clients Réguliers,0,412,1,0.9997396,Élevé
53,3,1156.73,Casablanca,Clients à Risque / Perdus,2,233,0,0.00021904154,Faible
369,2,178.68,Tanger,Clients Réguliers,0,321,1,0.9997595,Élevé
284,2,384.59,Rabat,Clients Réguliers,0,322,1,0.99976915,Élevé
74,3,956.57,Fès,Clients à Risque / Perdus,2,233,0,0.0003199647,Faible
5,7,3209.4,Rabat,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
213,1,59.9,Rabat,Clients à Risque / Perdus,2,311,1,0.99971837,Élevé
39,4,1443.69,Casablanca,Clients à Risque / Perdus,2,233,0,0.00021904154,Faible
197,3,902.32,Tétouan,Clients à Risque / Perdus,2,333,1,0.99926907,Élevé
500,1,119.5,Marrakech,Clients Réguliers,0,411,1,0.99971837,Élevé
726,1,436.71,Oujda,Clients Réguliers,0,412,1,0.9997967,Élevé
173,6,1507.26,Rabat,Clients à Risque / Perdus,2,333,0,0.0003734302,Faible
51,11,2256.98,Marrakech,Clients à Risque / Perdus,2,243,0,0.00023818534,Faible
52,3,465.37,Rabat,Clients à Risque / Perdus,2,232,0,0.00021599677,Faible
418,2,321.3,Agadir,Clients Réguliers,0,421,1,0.9997595,Élevé
3,6,3347.31,Tanger,Clients à Risque / Perdus,2,134,0,0.00021904154,Faible
564,2,198.41000000000005,Fès,Clients Réguliers,0,421,1,0.9997861,Élevé
587,3,229.46,Casablanca,Clients Réguliers,0,431,1,0.9996903,Élevé
42,2,144.0,Oujda,Clients à Risque / Perdus,2,221,0,0.00027769,Faible
222,2,467.71,Rabat,Clients à Risque / Perdus,2,322,1,0.99969923,Élevé
6,13,4592.93,Tanger,Clients à Risque / Perdus,2,144,0,0.0001866873,Faible
101,5,957.63,Kenitra,Clients à Risque / Perdus,2,233,0,0.00028662445,Faible
54,7,1743.04,Tanger,Clients à Risque / Perdus,2,243,0,0.00023429526,Faible
23,15,4836.05,Casablanca,Clients à Risque / Perdus,2,144,0,0.00022625006,Faible
531,1,77.83,Kenitra,Clients Réguliers,0,411,1,0.99971837,Élevé
31,9,2310.04,Marrakech,Clients à Risque / Perdus,2,244,0,0.00027073818,Faible
269,3,812.5,Rabat,Clients Réguliers,0,332,1,0.9993057,Élevé
651,1,562.98,Kenitra,Clients Réguliers,0,412,1,0.9997967,Élevé
423,1,352.9,Tanger,Clients Réguliers,0,412,1,0.9997396,Élevé
25,1,1013.01,Tanger,Clients à Risque / Perdus,2,113,0,0.00032832907,Faible
19,3,1213.88,Casablanca,Clients à Risque / Perdus,2,133,0,0.00021904154,Faible
577,1,145.12,Rabat,Clients Réguliers,0,411,1,0.99978894,Élevé
383,4,356.71,Rabat,Clients Réguliers,0,432,1,0.9997025,Élevé
49,4,1242.04,Fès,Clients à Risque / Perdus,2,233,0,0.0003199647,Faible
416,1,160.65,Agadir,Clients Réguliers,0,411,1,0.99971837,Élevé
31,10,5575.88,Rabat,Clients à Risque / Perdus,2,244,0,0.00024341333,Faible
170,9,5504.6900000000005,Agadir,Clients à Risque / Perdus,2,344,0,0.00059199973,Faible
49,3,999.35,Agadir,Clients à Risque / Perdus,2,233,0,0.00021904154,Faible
48,1,204.24,Casablanca,Clients à Risque / Perdus,2,211,0,0.0003162837,Faible
647,1,303.22,Rabat,Clients Réguliers,0,411,1,0.9997882,Élevé
391,1,115.35,Marrakech,Clients Réguliers,0,411,1,0.99971837,Élevé
644,3,611.6,Marrakech,Clients Réguliers,0,432,1,0.9997025,Élevé
388,1,253.37,Marrakech,Clients Réguliers,0,411,1,0.99971837,Élevé
22,13,4046.65,Rabat,Clients à Risque / Perdus,2,144,0,0.00025717216,Faible
248,3,794.41,Casablanca,Clients à Risque / Perdus,2,332,1,0.9993057,Élevé
35,13,5182.3,Kenitra,Clients à Risque / Perdus,2,244,0,0.00022625006,Faible
55,6,1069.12,El Jadida,Clients à Risque / Perdus,2,233,0,0.00028662445,Faible
459,1,186.15,Meknès,Clients Réguliers,0,411,1,0.99971837,Élevé
550,1,65.05,Casablanca,Clients Réguliers,0,411,1,0.99978894,Élevé
229,2,218.0,Agadir,Clients à Risque / Perdus,2,321,1,0.9996793,Élevé
6,17,4083.99,Marrakech,Clients à Risque / Perdus,2,144,0,0.00019653594,Faible
27,2,259.13,Fès,Clients à Risque / Perdus,2,221,0,0.00027769,Faible
19,21,4481.75,Casablanca,Clients à Risque / Perdus,2,144,0,0.00023818534,Faible
2,5,978.52,Meknès,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
60,6,1605.01,Casablanca,Clients à Risque / Perdus,2,233,0,0.00028662445,Faible
305,3,873.53,Marrakech,Clients Réguliers,0,332,1,0.9993057,Élevé
496,1,100.86,Rabat,Clients Réguliers,0,411,1,0.99971837,Élevé
577,1,131.15,Casablanca,Clients Réguliers,0,411,1,0.99978894,Élevé
304,3,900.12,Tanger,Clients Réguliers,0,333,1,0.99926907,Élevé
14,12,2022.03,Marrakech,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
11,13,3177.24,Casablanca,Clients à Risque / Perdus,2,144,0,0.00019653594,Faible
91,2,318.76,Casablanca,Clients à Risque / Perdus,2,221,0,0.0009727617,Faible
259,18,9924.95,Tétouan,Clients à Risque / Perdus,2,344,1,0.9995241,Élevé
7,25,7197.04,Fès,Clients à Risque / Perdus,2,144,0,0.00019653594,Faible
10,1,208.04,Rabat,Clients à Risque / Perdus,2,111,0,0.0003162837,Faible
30,3,560.86,Tanger,Clients à Risque / Perdus,2,232,0,0.00021599677,Faible
178,1,149.89,Fès,Clients à Risque / Perdus,2,311,0,0.0003162837,Faible
20,8,1904.88,Fès,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
8,12,1929.26,Rabat,Clients à Risque / Perdus,2,143,0,0.00019653594,Faible
6,4,1002.08,Rabat,Clients à Risque / Perdus,2,133,0,0.0002267366,Faible
2,31,7644.43,Rabat,Clients à Risque / Perdus,2,144,0,0.00019653594,Faible
308,4,1189.45,Casablanca,Clients Réguliers,0,333,1,0.99963,Élevé
591,1,130.6,Marrakech,Clients Réguliers,0,411,1,0.99978894,Élevé
381,12,2744.14,El Jadida,Clients Réguliers,0,444,1,0.999548,Élevé
103,5,2889.28,Meknès,Clients à Risque / Perdus,2,334,0,0.00028149466,Faible
1,68,20285.56,Meknès,VIP / Champions,1,144,0,0.00019653594,Faible
48,5,1826.04,Marrakech,Clients à Risque / Perdus,2,233,0,0.0003199647,Faible
200,2,371.63,Oujda,Clients à Risque / Perdus,2,322,1,0.99969923,Élevé
542,2,38.92,Tanger,Clients Réguliers,0,421,1,0.9997595,Élevé
10,1,282.19,Agadir,Clients à Risque / Perdus,2,111,0,0.0003162837,Faible
115,2,546.16,Agadir,Clients à Risque / Perdus,2,322,0,0.0009957587,Faible
424,1,68.03,Casablanca,Clients Réguliers,0,411,1,0.99971837,Élevé
256,1,162.65,Tanger,Clients Réguliers,0,311,1,0.99971837,Élevé
358,3,812.4300000000001,El Jadida,Clients Réguliers,0,332,1,0.9993057,Élevé
112,2,353.86,Kenitra,Clients à Risque / Perdus,2,322,0,0.0009957587,Faible
14,1,178.26,Agadir,Clients à Risque / Perdus,2,111,0,0.0003162837,Faible
10,2,368.6,Kenitra,Clients à Risque / Perdus,2,122,0,0.0002842593,Faible
36,4,799.13,Casablanca,Clients à Risque / Perdus,2,232,0,0.0002267366,Faible
102,5,498.93,Agadir,Clients à Risque / Perdus,2,332,0,0.00027304867,Faible
432,2,192.73,Tanger,Clients Réguliers,0,421,1,0.9997595,Élevé
392,2,417.3,Casablanca,Clients Réguliers,0,422,1,0.99976915,Élevé
143,6,1889.34,Casablanca,Clients à Risque / Perdus,2,333,0,0.0003606093,Faible
406,1,120.95,Agadir,Clients Réguliers,0,411,1,0.99971837,Élevé
505,1,230.44,Casablanca,Clients Réguliers,0,411,1,0.99971837,Élevé
48,11,2757.62,Casablanca,Clients à Risque / Perdus,2,244,0,0.00023818534,Faible
